"...1"	"ViajeId"	"MUESTRA"	"VALIDAR"	"GENERO"	"TIEMPO_PROFESION"	"HORAS_TRABAJO"	"NIVEL_EDUCATIVO"	"EDAD"	"DISTAlt1"	"TIEMPOAlt1"	"CONG_A1"	"DISTAlt2"	"TIEMPOAlt2"	"CONG_A2"	"DISTAlt3"	"TIEMPOAlt3"	"CONG_A3"	"DISTEC"	"TIEMPOEC"	"Semaf_A1"	"Semaf_A2"	"Semaf_A3"	"Semaf_EC"	"CamFD_A1"	"CamFD_A2"	"CamFD_A3"	"CamFD_EC"	"ZER_A1"	"ZER_A2"	"ZER_A3"	"ZER_EC"	"MtrP_A1"	"MtrP_A2"	"MtrP_A3"	"MtrP_EC"	"Acc_EC"	"Acc_A1"	"Acc_A2"	"Acc_A3"	"Paneles_EC"	"Paneles_A1"	"Paneles_A2"	"Paneles_A3"	"INFOTRAFICO"	"CLIMA"	"CONGESTION"	"PAVIMENTO"	"INCIDENTE"	"MERIDIANO"	"HPICOHVALLE"	"COSTO"	"CHOICE"	"Experiencia"	"PasoPeaton"	"UsoPito"	"CinSeg"	"FRbr"	"UsoDirec"	"EnfCond"	"AFrSem"	"CulFr"	"OmLmVel"	"IgPare"	"UsoCel"	"ComVrb"	"Ans"	"ComAfec"	"PrPer"	"AmbTr"	"StrC"	"ConCl"	"DispMob"	"JOVEN30"	"ADULTO40"	"ADULTO60"	"ADULTOMAYOR"	"EDUBASICA"	"EDUSUP"	"EDUNR"	"HPICO"	"HVALLE"	"CSECO"	"CLLUVIA"	"CONG_AB_A1"	"CONG_CD_A1"	"CONG_EF_A1"	"CONG_AB_A2"	"CONG_CD_A2"	"CONG_EF_A2"	"CONG_AB_A3"	"CONG_CD_A3"	"CONG_EF_A3"	"CONG_AB_EC"	"CONG_CD_EC"	"CONG_EF_EC"	"SININFOTRF"	"CONINFOTRF"	"USOCINTURON"	"NOUSOCINTURON"	"USODISPMOB"	"NOUSODISPMOB"	"NO_MTRP_A1"	"NO_MTRP_A2"	"NO_MTRP_A3"	"NO_MTRP_EC"	"SI_MTRP_A1"	"SI_MTRP_A2"	"SI_MTRP_A3"	"SI_MTRP_EC"	"NO_ZER_A1"	"NO_ZER_A2"	"NO_ZER_A3"	"NO_ZER_EC"	"SI_ZER_A1"	"SI_ZER_A2"	"SI_ZER_A3"	"SI_ZER_EC"	"HTRB_1"	"HTRB_2"	"HTRB_3"	"SEMF_A1_1"	"SEMF_A1_2"	"SEMF_A1_3"	"SEMF_A2_1"	"SEMF_A2_2"	"SEMF_A2_3"	"SEMF_A3_1"	"SEMF_A3_2"	"SEMF_A3_3"	"SEMF_EC_1"	"SEMF_EC_2"	"SEMF_EC_3"	"NO_CAMFD_A1"	"SI_CAMFD_A1"	"NO_CAMFD_A2"	"SI_CAMFD_A2"	"NO_CAMFD_A3"	"SI_CAMFD_A3"	"NO_CAMFD_EC"	"SI_CAMFD_EC"	"ACC_A1_0"	"ACC_A1_1"	"ACC_A1_2"	"ACC_A2_0"	"ACC_A2_1"	"ACC_A2_2"	"ACC_A3_0"	"ACC_A3_1"	"ACC_A3_2"	"ACC_EC_0"	"ACC_EC_1"	"ACC_EC_2"	"NO_PANEL_A1"	"SI_PANEL_A1"	"NO_PANEL_A2"	"SI_PANEL_A2"	"NO_PANEL_A3"	"SI_PANEL_A3"	"NO_PANEL_EC"	"SI_PANEL_EC"	"EXP_1"	"EXP_2"	"EXP_3"	"EXP_4"	"EXP_5"	"SEM_A1_km"	"SEM_A2_km"	"SEM_A3_km"	"SEM_EC_km"	"Panel_A1_km"	"Panel_A2_km"	"Panel_A3_km"	"Panel_EC_km"	"ZER_A1_km"	"ZER_A2_km"	"ZER_A3_km"	"ZER_EC_km"	"T_Alt_1"	"T_Alt_2"	"T_Alt_3"	"T_Alt_4"	"D_Alt_1"	"D_Alt_2"	"D_Alt_3"	"D_Alt_4"	"Vel_fl_Alt1"	"Vel_fl_Alt2"	"Vel_fl_Alt3"	"Vel_fl_Alt4"	"T_fl_Alt1"	"T_fl_Alt2"	"T_fl_Alt3"	"T_fl_Alt4"	"CG_Alt_1"	"CG_Alt_2"	"CG_Alt_3"	"CG_Alt_4"	"UsoCel_Poco"	"UsoCel_Frec"
"200"	"287"	"{D90351C2-05D2-E811-8FB7-74867AD5B714}"	1	0	1	7	14	4	2	4.2	12	2	4.6	14	2	4.5	14	2	4.20894096549186	10.8097166657448	9	10	12	9	3	2	2	3	0	0	0	1	2	2	2	1	0	0	0	0	1	1	1	2	1	1	1	1	1	1	2	8600	1	3	3	2	2	3	5	2	2	3	2	2	2	2	3	1	1	1	3	1	3	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	2.14285714285714	2.17391304347826	2.66666666666667	2.13830511612991	0.238095238095238	0.217391304347826	0.444444444444444	0.237589457347768	0	0	0	0.237589457347768	0.676913011568858	1	1	0.484630482646713	0.2	1	2.6	0.217881930983719	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	11.4545454545455	12.5454545454545	12.2727272727273	11.4789299058869	1.04761904761905	1.11594202898551	1.14074074074074	0.941700729455723	0	1
"201"	"288"	"{D9161238-0FDD-E811-8FB7-74867AD5B714}"	1	0	1	17	12	0	3	7.3	16	2	8.3	18	2	8.4	19	2	6.78464537499685	16.4082166632016	11	13	13	13	5	3	4	4	0	2	0	0	1	2	2	2	0	1	0	0	0	0	0	0	1	1	4	1	1	1	2	12700	3	5	3	2	2	2	5	2	2	3	2	2	3	5	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1.50684931506849	1.56626506024096	1.54761904761905	1.9160913034465	0	0	0	0	0	0.240963855421687	0	0	0.5	0.833333333333333	1	0.5680361105336	0.358733183234353	0.941703016657669	1.52467285008098	0.0582969833423313	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	19.9090909090909	22.6363636363636	22.9090909090909	18.503578295446	0.80365296803653	0.795180722891566	0.829365079365079	0.886759112276134	0	1
"202"	"289"	"{D918DCC0-1AD7-E811-8FB7-74867AD5B714}"	1	0	1	12	10	1	3	5.6	19	3	5	20	3	5.3	20	3	4.58633828633034	18.1908333341281	15	14	17	13	3	2	3	1	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	1	1	3	2	1	2	2	9800	2	4	1	2	1	2	1	2	2	4	2	2	2	4	4	2	2	4	5	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	2.67857142857143	2.8	3.20754716981132	2.83450526071021	0	0	0	0	0	0	0	0	0.792063767077055	1	1	0.623808698768834	1	0.461236753822736	1.53876324617726	0.089793874362877	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	15.2727272727273	13.6363636363636	14.4545454545455	12.5081953263555	1.24404761904762	1.46666666666667	1.38364779874214	1.45431318103891	0	1
"203"	"290"	"{D9845004-43E4-E811-8FB7-74867AD5B714}"	1	0	1	17	12	2	3	6.3	19	3	6.8	24	3	7.1	24	3	6.06947837241627	23.795950003465	16	16	17	12	5	3	5	1	5	5	5	6	0	0	0	0	0	0	0	0	1	1	1	1	1	1	3	1	1	2	1	11200	4	5	4	1	2	1	4	1	1	2	1	1	1	5	1	1	2	2	1	1	3	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	2.53968253968254	2.35294117647059	2.3943661971831	1.97710565285741	0.158730158730159	0.147058823529412	0.140845070422535	0.164758804404784	0.793650793650794	0.735294117647059	0.704225352112676	0.988552826428705	0.375	1	1	0.974493750433125	0.292362056168846	0.734635771063317	1.79609268681005	0.088454742978894	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	13.5	14.5714285714286	15.2142857142857	13.0060250837492	1.40740740740741	1.64705882352941	1.57746478873239	1.82960972704856	1	0
"204"	"292"	"{DAE95EB1-89DC-E811-8FB7-74867AD5B714}"	1	0	1	30	12	2	4	5.6	17	3	6.1	19	3	5.8	24	3	3.54942125345304	13.2556166688601	13	15	9	10	5	3	5	0	0	0	0	3	2	2	1	1	0	0	0	0	1	1	1	1	2	1	1	1	1	2	1	10200	4	5	4	1	2	1	4	1	1	1	1	1	1	5	2	1	1	3	2	1	1	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	2.32142857142857	2.45901639344262	1.55172413793103	2.81736071486909	0.178571428571429	0.163934426229508	0.172413793103448	0.281736071486909	0	0	0	0.845208214460727	0.490701049923391	0.636215035659565	1	0.218270978604261	0.811361952308953	1	1.22636565722926	0.0377276095382094	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	12	13.0714285714286	12.4285714285714	7.6059026859708	1.41666666666667	1.45355191256831	1.93103448275862	1.74280650386315	1	0
"205"	"293"	"{DAED3F37-BE53-E811-884F-74867AD5B714}"	1	0	1	4	12	0	2	4.5	16	2	5.7	17	2	6	19	2	4.6963874239327	14.9242166638374	12	11	14	10	0	0	1	0	0	0	0	0	2	2	2	1	0	0	1	0	0	0	0	0	1	1	2	1	1	2	1	9100	1	2	4	1	1	1	4	1	1	1	2	1	1	2	4	3	5	5	3	2	5	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	2.66666666666667	1.92982456140351	2.33333333333333	2.12929622224951	0	0	0	0	0	0	0	0	0.576018674191487	0.717345782794325	1	0.423981325808513	0.0624999999999998	0.8125	1.5625	0.185242139957937	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	9.64285714285714	12.2142857142857	12.8571428571429	10.0636873369986	1.65925925925926	1.39181286549708	1.47777777777778	1.4829769809093	1	0
"206"	"294"	"{DD46B43B-49D1-E811-8FB7-74867AD5B714}"	1	0	1	7	12	1	2	5.7	14	2	6.4	15	2	6.6	17	3	5.56813306447649	15.0069000005722	11	5	12	11	1	1	2	1	0	0	0	0	2	1	2	2	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	10500	1	3	4	2	2	2	5	2	2	4	2	2	2	3	1	1	1	1	1	1	3	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1.92982456140351	0.78125	1.81818181818182	1.9755275013411	0.175438596491228	0	0	0.179593409212827	0	0	0	0	0.5	0.666666666666667	1	0.667816666762033	0.204853528490314	0.823300784108959	1.79514647150969	0.0883496079455204	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	12.2142857142857	13.7142857142857	14.1428571428571	11.9317137095925	1.14619883040936	1.09375	1.2020202020202	1.25773215531541	0	1
"207"	"296"	"{DFA93A62-93E2-E811-8FB7-74867AD5B714}"	1	0	1	1	15	0	3	5.5	17	3	7.8	18	2	7.1	23	3	5.51956828469731	20.2942833304405	12	12	13	14	6	8	3	5	0	0	2	3	0	2	0	0	0	0	0	0	0	0	3	0	1	1	4	1	1	1	1	10700	4	1	4	2	2	2	5	2	2	4	2	2	4	2	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	2.18181818181818	1.53846153846154	1.83098591549296	2.53643025647752	0	0.384615384615385	0	0	0	0	0.28169014084507	0.543520769245184	0.333333333333333	0.444444444444444	1	0.699364814493389	0.0416666666666665	1	1.08333333333333	0.0498201186238789	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	11.7857142857143	16.7142857142857	15.2142857142857	11.8276463243514	1.44242424242424	1.07692307692308	1.51173708920188	1.71583447576189	0	1
"208"	"297"	"{E0281A50-3DC0-E811-914C-74867AD5B714}"	1	0	1	18	12	1	2	4.9	12	2	6	13	2	5.6	17	3	4.6556874497535	15.4101166645686	13	11	17	13	0	0	3	4	0	0	0	0	2	2	2	2	0	0	0	0	0	1	0	0	1	1	3	1	1	2	1	9900	3	5	1	2	2	2	4	1	2	1	1	1	1	3	5	2	3	2	5	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	2.6530612244898	1.83333333333333	3.03571428571429	2.79228366171537	0.204081632653061	0	0	0	0	0	0	0	0.375	0.5	1	0.801264583071075	0.238391994992868	1	1.34618545682142	0.0692370913642845	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	10.5	12.8571428571429	12	9.97647310661464	1.14285714285714	1.01111111111111	1.41666666666667	1.54464573801651	1	0
"209"	"299"	"{E321BECB-2EDE-E811-8FB7-74867AD5B714}"	1	0	1	15	12	3	3	5	21	3	5	21	0	5	21	0	5.28631347739601	30.9927166700363	7	7	7	9	1	999	999	1	0	0	0	0	0	999	999	0	0	0	999	999	0	1	1	1	1	1	6	1	1	2	2	11509	4	5	5	2	2	4	5	2	2	4	2	2	4	4	1	1	1	1	1	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1.4	1.4	1.4	1.70250970520071	0.2	0.2	0.2	0	0	0	0	0	0.230898593126299	0.230898593126299	0.230898593126299	1	0.258857135076056	0.258857135076056	2.58857135076057	1	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	13.6363636363636	13.6363636363636	13.6363636363636	14.4172185747164	1.54	1.54	1.54	2.14970151901481	0	1
"210"	"300"	"{E532C0F4-DDD2-E811-8FB7-74867AD5B714}"	1	0	1	14	14	4	3	8	19	3	7.5	21	3	8.4	22	3	6.10349897919	28.520883333683	6	13	14	7	4	1	2	2	0	0	0	0	1	1	2	2	0	1	0	0	1	1	1	1	1	1	6	1	2	1	1	12000	4	5	4	1	2	1	4	1	1	1	1	1	1	5	1	1	1	3	1	1	1	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0.75	1.73333333333333	1.66666666666667	1.14688312783645	0.125	0.133333333333333	0.119047619047619	0.163840446833778	0	0	0	0	0.239599708746552	0.399332847910919	0.479199417493103	1	0.833089993900857	0.624452486276928	1.37554751372307	0.0417275015247857	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	17.1428571428571	16.0714285714286	18	13.0789263839786	1.10833333333333	1.30666666666667	1.22222222222222	2.18067465909285	1	0
"211"	"301"	"{E6296B70-3BC7-E811-914C-74867AD5B714}"	1	0	1	10	12	1	2	4.6	14	2	5.7	18	2	5.8	17	2	4.33302796029511	13.019883330663	9	7	11	9	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	2	2	2	1	2	1	8500	1	4	2	4	1	5	1	4	4	5	4	4	5	4	3	3	4	5	3	5	5	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1.95652173913044	1.2280701754386	1.89655172413793	2.07706944946347	0	0	0	0	0	0	0	0	0.498754195490688	1	0.874688548872672	0.375934353381984	0.234191823725203	0.9361826519771	1.5743561322061	0.0638173480228995	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	9.85714285714286	12.2142857142857	12.4285714285714	9.28505991491809	1.42028985507246	1.47368421052632	1.36781609195402	1.40224009860661	0	1
"212"	"303"	"{E7EE47BF-32DD-E811-8FB7-74867AD5B714}"	1	0	1	14	12	1	3	3	9	4	3	9	2	4.6	11	2	2.20896130671692	6.14133333365122	3	4	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	2	1	6800	1	5	5	2	2	2	4	2	2	2	2	2	4	5	5	5	4	3	5	5	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	1	1.33333333333333	1.08695652173913	1.35810436827378	0	0.333333333333333	0	0	0	0	0	0	0.745503902263204	0.745503902263204	1	0.381744146605194	0.357697652664211	0.357697652664211	1.36129507037638	0.0401438967084869	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	6.42857142857143	6.42857142857143	9.85714285714286	4.7334885143934	1.4	1.4	1.11594202898551	1.29742225315999	0	1
"213"	"304"	"{E8118699-35C7-E811-914C-74867AD5B714}"	1	0	1	25	16	0	2	10.4	19	2	11.2	20	1	11.3	25	2	10.3703256088937	16.2635999997457	8	8	16	8	4	5	6	3	6	6	6	6	1	1	1	1	1	1	0	0	1	2	2	2	1	1	1	1	1	2	1	17000	2	5	3	1	2	1	4	1	1	3	1	1	1	4	1	1	3	3	3	1	3	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0.769230769230769	0.714285714285714	1.41592920353982	0.771431901148708	0.192307692307692	0.178571428571429	0.176991150442478	0.0964289876435885	0.576923076923077	0.535714285714286	0.530973451327434	0.578573925861531	0.488769980584336	0.57397498382028	1	0.255615009707832	0.1259372790334	0.902881919892599	1.8740627209666	0.0971180801073996	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	22.2857142857143	24	24.2142857142857	22.2221263047722	0.852564102564103	0.833333333333333	1.03244837758112	0.731865158927347	1	0
"214"	"305"	"{E8512D70-49DC-E811-8FB7-74867AD5B714}"	1	0	1	14	12	1	2	6.1	18	2	6.7	18	2	6.2	20	2	5.54531895378444	17.1418333331744	20	17	20	16	1	3	2	0	0	0	1	0	2	2	1	1	0	0	0	0	0	0	0	1	1	1	3	1	1	1	1	10600	4	5	2	2	1	1	4	2	1	2	1	1	2	4	1	1	3	3	1	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	3.27868852459016	2.53731343283582	3.2258064516129	2.88531645038753	0	0	0.161290322580645	0	0	0	0.161290322580645	0	0.658596261638327	0.658596261638327	1	0.512105607542509	0.521790815434923	1	1.31880612304338	0.0797015307608458	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	13.0714285714286	14.3571428571429	13.2857142857143	11.8828263295381	1.37704918032787	1.25373134328358	1.50537634408602	1.44257206642527	0	1
"215"	"306"	"{E93A4BC6-3FCE-E811-914C-74867AD5B714}"	1	0	1	8	12	1	3	6.6	16	3	7.3	23	3	8.9	24	3	6.66016118160946	20.3526666680972	6	10	13	6	3	2	3	3	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	2	1	1	2	1	12000	1	3	4	2	2	2	5	2	2	4	2	2	2	3	1	1	3	1	1	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0.909090909090909	1.36986301369863	1.46067415730337	0.900879098326877	0.151515151515152	0.136986301369863	0.112359550561798	0.150146516387813	0	0	0	0	0.272727272727273	0.909090909090909	1	0.668424242554291	0.0416666666666665	0.333333333333333	1.375	0.0667338256706085	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	14.1428571428571	15.6428571428571	19.0714285714286	14.2717739605917	1.13131313131313	1.4703196347032	1.25842696629213	1.42607826639467	0	1
"216"	"308"	"{EC091F8D-60D2-E811-8FB7-74867AD5B714}"	1	0	1	9	14	1	2	4.9	23	3	5.4	26	3	4.9	28	3	4.18612778109409	51.9552833358447	11	10	13	10	2	3	2	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	1	2	6	2	1	2	2	16000	4	4	4	1	2	1	4	1	1	1	2	1	2	4	4	3	2	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	2.24489795918367	1.85185185185185	2.6530612244898	2.38884251101059	0	0	0	0	0	0	0	0	0.093881189175214	0.187762378350428	0.250349837800571	1	0.619445488834248	1	1.3044436089326	0.07611090223315	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	13.3636363636364	14.7272727272727	13.3636363636364	11.4167121302566	1.72108843537415	1.76543209876543	2.09523809523809	4.55080961515642	0	1
"217"	"309"	"{EC10426F-9DDC-E811-8FB7-74867AD5B714}"	1	0	1	11	18	1	2	3.6	13	3	3.5	13	3	3.7	13	3	2.85795760692474	9.48733333349228	11	11	12	11	1	2	2	1	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	1	2	2	1	1	2	2	7000	1	4	2	1	2	2	2	1	1	2	1	1	2	3	2	1	2	2	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	3.05555555555556	3.14285714285714	3.24324324324324	3.84890243765245	0	0	0	0	0	0	0	0	1	1	1	0.460640802549885	0.893847664675096	0.787695329350192	1.95537101792414	0.106152335324904	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	9.81818181818182	9.54545454545455	10.0909090909091	7.79442983706747	1.32407407407407	1.36190476190476	1.28828828828829	1.21719401313666	0	1
"218"	"311"	"{ED554B03-43CB-E811-914C-74867AD5B714}"	1	0	1	1	14	2	2	6.7	24	3	5.8	25	3	6.1	27	3	5.14262984380534	30.9077166676521	11	18	15	19	2	2	1	1	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0	1	2	6	1	1	2	1	11700	2	1	2	1	2	1	4	1	1	2	1	1	1	4	1	1	1	1	1	1	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1.64179104477612	3.10344827586207	2.45901639344262	3.69460773516236	0	0	0	0	0	0	0	0	0.302794286578134	0.403725715437511	0.605588573156267	1	1	0.456971035325983	1.18100965489134	0.0603365516304461	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	14.3571428571429	12.4285714285714	13.0714285714286	11.0199210938686	1.67164179104478	2.01149425287356	2.0655737704918	2.80471306503719	1	0
